"249180020","WARSZOWICE","2013","03","01",.1,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","06",.0,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","07",1.5,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","08",.2,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","09",.7,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","10",3.7,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","11",3.5,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","12",1.1,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","13",.3,"","S",0,"",0,"9","","9","sl",""
"249180020","WARSZOWICE","2013","03","14",.5,"","S",0,"",0,"9","","9","sl",""
"249180020","WARSZOWICE","2013","03","18",7.3,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","19",3.0,"","S",7,"",7,"","5","","*",""
"249180020","WARSZOWICE","2013","03","20",.0,"9","",3,"",0,"9","3","","*",""
"249180020","WARSZOWICE","2013","03","21",6.0,"","S",0,"9",0,"9","","9","pl",""
"249180020","WARSZOWICE","2013","03","22",.4,"","S",3,"",1,"","1","","*",""
"249180020","WARSZOWICE","2013","03","26",.0,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","27",.1,"","S",0,"",0,"9","","9","sl",""
"249180020","WARSZOWICE","2013","03","28",2.6,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2013","03","29",5.0,"","S",5,"",5,"","1","","*",""
"249180020","WARSZOWICE","2013","03","30",5.1,"","S",0,"9",0,"9","","9","pl",""
"249180020","WARSZOWICE","2013","03","31",25.0,"","S",7,"",7,"","1","","*",""
"249180030","CHA£UPKI","2013","03","01",.0,"","W",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","07",.9,"","W",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","08",.1,"","W",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","09",2.4,"","W",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","10",3.1,"","W",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","11",.7,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","12",.6,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","13",.0,"","S",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","14",.0,"","S",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","15",.0,"9","",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","16",.0,"","S",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","18",8.0,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","19",2.1,"","S",0,"",0,"9","","9","sl.",""
"249180030","CHA£UPKI","2013","03","21",2.0,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","22",.1,"","S",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","23",.0,"","S",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","26",.1,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","27",.0,"","S",0,"",0,"9","","9","sl",""
"249180030","CHA£UPKI","2013","03","28",1.9,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","30",10.6,"","S",0,"9",0,"9","","9",".",""
"249180030","CHA£UPKI","2013","03","31",13.6,"","S",5,"",5,"","5","","*",""
"249180040","WIS£A WIELKA","2013","03","01",.3,"","W",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2013","03","08",.2,"","W",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2013","03","09",.5,"","W",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2013","03","10",.8,"","W",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2013","03","11",1.0,"","W",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2013","03","12",8.2,"","S",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2013","03","13",.3,"","S",1,"",1,"","1","","*prz",""
"249180040","WIS£A WIELKA","2013","03","14",.8,"","S",2,"",1,"","1","","*",""
